country,year,song_title,artist,rank
Ukraine,2024,Alibi (with Pabllo Vittar & Yseult),"Sevdaliza, Pabllo Vittar, Yseult",9
Ukraine,2024,Somewhere Only We Know,Umur Anil Gokdag,10
Ukraine,2024,i like the way you kiss me,Artemas,11
Ukraine,2024,Барабан,"Artem Pivovarov, Klavdia Petrivna",12
Ukraine,2024,А що?,MONATIK,13
Ukraine,2024,Хартбіт,DOROFEEVA,14
Ukraine,2024,Animals,Umur Anil Gokdag,15
Ukraine,2024,Я тобі брехала,Klavdia Petrivna,16
Ukraine,2024,Where We Gon' Go (Step by Step),MNA55,17
Ukraine,2024,LUNCH,Billie Eilish,18
Ukraine,2024,Espresso,Sabrina Carpenter,19
Ukraine,2024,This Is The Life,"Umur Anil Gokdag, Benedetta Caretta",20
Ukraine,2024,Teresa & Maria,"alyona alyona, Jerry Heil",21
Ukraine,2024,stay.,coolerthanyourboyfriend.,22
Ukraine,2024,if u think i'm pretty,Artemas,23
Ukraine,2024,А я все плакала,"DOROFEEVA, LEBIGA",24
Ukraine,2024,How Long,"Umur Anil Gokdag, Ascence",25
Angola,2014,Presents Uhuru,"DJ Vetkuk, Mahoota",1
Angola,2014,Tsa Mandebele,"OSKIDO, Candy",2
Angola,2014,Via Orlando,"DJ Vetkuk, Mahoota",3
Angola,2014,Jazabel,Professor,4
Angola,2014,Woza Nana,"OSKIDO, Nokwazi, Thandiswa, Heavy-K",5
Angola,2014,Happiness,Mafikizolo,6
Angola,2014,Kakaramba,"Black Motion, Celimpilo",7
Angola,2014,Akulu Woo,"Afrikan Roots, Bebucho Q Kua",8
Angola,2014,Nakupenda,Mafikizolo,9
Angola,2014,Katalina,"Heavy-K, 2Bad, Prince Raven Ortega",10
Angola,2014,Khona,"Mafikizolo, Uhuru",11
Angola,2014,Matimba - HomeBoyz Hard Remix,"Homeboyz Muzik, Zulo Naja",12
Angola,2014,Sesha,Afrikan Roots,13
Angola,2014,Reborn,"Homeboyz, DJEFF",14
Angola,2014,Tambuleno - Original Mix,"DJEFF, Silyvi, Mamukueno",15
Angola,2014,Hey Hey (Radio Edit),Dennis Ferrer,16
Angola,2014,Gotta Get With You - DCK Main Mix,Cassio Ware,17
Angola,2014,Manioco na pondu,"Os Banah, Dj Havaiana",18
Angola,2014,Canoa (Original Mix),DJ Gregory & Gregor Salto,19
Angola,2014,"Babylonia, Born Again 09 (Balearic Soul Club Mix)","Rick L, Balearic Soul",20
Angola,2014,That's My Name,Akcent,21
Angola,2014,Yelelé,"Dj Jesus, Canícia",22
Angola,2014,Self Religion (Believe In Me) - Hardsoul Reconstruction,"Hardsoul, Fierce Ruling Diva",23
Angola,2014,Los Santos - Dub Main,Boddhi Satva,24
Angola,2014,Zenze,"DJ Malvado, Eddy Tussa",25
Angola,2023,Abacate,3 fineer,1
Angola,2023,Le temps,Tayc,2
Angola,2023,Bu Ka Speraba,"Djodje, Neyna",3
Angola,2023,Nha Love,Djodje,4
Angola,2023,A Nossa Dança,Calema,5
Angola,2023,Menino Veneno,Neyna,6
Angola,2023,Benka Benka,"Jennifer Dias, SOS MUCCI",7
Angola,2023,4 Horas,"William Araujo, Neyna",8
Angola,2023,Magui,Matias Damásio,9
Angola,2023,Karma,Edmázia Mayembe,10
Angola,2023,Tratar Bem,Anselmo Ralph,11
Angola,2023,Soweto,"Victony, Tempoe",12
Angola,2023,Unfollow,marieth,13
Angola,2023,Versos & Poesias #5: Sintonia,"Black Spygo, Kevin, DanDara, Salah, Jessie Sousa, Shugga, Naylene, Kidy Wime, EMMVR",14
Angola,2023,Ntima,"Chelsea Dinorath, Lurhany",15
Angola,2023,Karma,Lisandro Cuxi,16
Angola,2023,Solteiros,"Deejay Telio, Yasmine",17
Angola,2023,Sodadi,Chelsea Dinorath,18
Angola,2023,VOODOO,CEF Tanzy,19
Angola,2023,Viagem,"Damásio Brothers, Button Rose, Ney Chiqui, Teo No Beat",20
Angola,2023,Teu Corpo,Irina Barros,21
Angola,2023,Toi Et Moi,"Chelsea Dinorath, Teo No Beat",22
Angola,2023,Viaja,Irina Barros,23
Angola,2023,Mente Confusa,"3 Finer, Gerilson Insrael",24
Angola,2023,Weya,Chelsea Dinorath,25
Angola,2024,Ninfomaníaca,"Paulelson, Gree Cassua, Mulatooh",1
Angola,2024,Drama,Dolce,2
Angola,2024,Party Hard,"Cali John, Black Spygo",3
Angola,2024,Eu Vou - Remix,"NZ Gang, Kess, Rikas, Das G",4
Angola,2024,Melhor,Chelsea Dinorath,5
Angola,2024,Vida Bandida,Venas Laikapanda,6
Angola,2024,MEMO MALANDRA,Impopular Mendes,7
Angola,2024,Jindemba - Dj SN Remix,"Its Richard, Dj SN",8
Angola,2024,Essa Mina,"Black Spygo, Carla Prata, Black Vision",9
Angola,2024,Não Aguento Mais,"NZ Gang, Johnny B.O.B, Rikas, Das G, Seven Key",10
Angola,2024,MOON,"Impopular Mendes, DAGAS, IMPOPULAR STUDIO",11
Angola,2024,"Falsos Humildes, Pt. 2",Xuxu Bower,12
Angola,2024,1 Milhão,"Kelson Most Wanted, IV Trapstar, Riko, Mulatooh, Tio Edson, Addy Buxexa",13
Angola,2024,Chegar Lá,"NZ Gang, Rikas, Das G",14
Angola,2024,Choro,"Cali John, Shalom Beatz",15
Angola,2024,Etnias,Gerilson Insrael,16
Angola,2024,Intenções,Dolce,17
Angola,2024,Já Não Canto De Drip,"Kelson Most Wanted, Mulatooh",18
Angola,2024,No Tempo Certo,"Black Spygo, Altifridi, Black Vision",19
Angola,2024,Sangra na Batida,"Okenio M, A'Aires, YoungK",20
Angola,2024,My love,Hadji,21
Angola,2024,Bué de Guita,"Impopular Mendes, Pitt Kelson, Ariclenes Aquiles",22
Angola,2024,100%,LipeSky,23
Angola,2024,Adormeci a pensar,Impopular Mendes,24
Angola,2024,MADAME,LOH ALMEIDAH,25
Afghanistan,2024,Salaam Afghanistan,Farhad Darya,1
Afghanistan,2024,Dar Kunj Delam Eshq Kase,Ahmad Zahir,2
Afghanistan,2024,Dambura,Mehdi Farukh,3
Afghanistan,2024,Madar e Afghan,Aryana Sayeed,4
Afghanistan,2024,Jore Nadari,Farhad Shams,5
Afghanistan,2024,خواسته لیلی,Ghezaal Enayat,6
Afghanistan,2024,Ke Mataw,Rahe Jahani,7
Afghanistan,2024,Qataghani,Shekib Sozan,8
Afghanistan,2024,به تار مویت,شرافت پروانی,9
Afghanistan,2024,دل بی قرار,Ghezaal Enayat,10
Afghanistan,2024,ها لیلا,Sharafat Parwani,11
Afghanistan,2024,Shaparak,Samir Rohesh,12
Afghanistan,2024,Mahali Mix 3,Samir Roashan,13
Afghanistan,2024,لیلا لیلا,شرافت پروانی,14
Afghanistan,2024,Besozan,Jawid Sharif,15
Afghanistan,2024,Kamak Kamak,Aryana Sayeed,16
Afghanistan,2024,Beya Sobh Beya Shaam,Haider Salim,17
Afghanistan,2024,Aansoe Darya,Farhad Darya,18
Afghanistan,2024,Masoma,Nasrat Parsa,19
Afghanistan,2024,YAAREE,Jawid Sharif,20
Afghanistan,2024,Jegi Jegi,Habib Qaderi,21
Afghanistan,2024,Gilay,Shafiq Mureed,22
Afghanistan,2024,Da Lunar Seend,Hamayoun Angar,23
Afghanistan,2024,Lewani Meni,Hamayoun Angar,24
Afghanistan,2024,Ya Qurban,Zubair Nawaz,25
Malaysia,2010,Potret,Akim And The Majistret,1
Malaysia,2010,Sudah Ku Tahu,Projector Band,2
Malaysia,2010,Jampi,Hael Husaini,3
Malaysia,2010,Segalanya,Haqiem Rusli,4
Malaysia,2010,Bahagiamu Deritaku,Hafiz Suip,5
Malaysia,2010,Pulang,"K-Clique, Aj",6
Malaysia,2010,Roman Cinta,Mojo,7
Malaysia,2010,Demi Cinta,Ezad Lazim,8
Malaysia,2010,Menahan Rindu,Wany Hasrita,9
Malaysia,2010,Tergantung Sepi,Haqiem Rusli,10
Malaysia,2010,Kesetiaan,Sarah,11
Malaysia,2010,Hidup Dalam Mati,Syamel,12
Malaysia,2010,Mewangi,Akim And The Majistret,13
Malaysia,2010,Di Matamu,Sufian Suhaimi,14
Malaysia,2010,Warkah Untukku,Ara Johari,15
Malaysia,2010,Luluh,Khai Bahar,16
Malaysia,2010,Asal Kau Bahagia,Armada,17
Malaysia,2010,Bayang,Khai Bahar,18
Malaysia,2010,Lebih Sempurna,Syamel,19
Malaysia,2010,Zalikha,Floor 88,20
Malaysia,2010,Relakan Jiwa,Hazama,21
Malaysia,2010,Dirgahayu,"Faizal Tahir, Dato' Sri Siti Nurhaliza",22
Malaysia,2010,Memori Berkasih,Siti Nordiana,23
Malaysia,2010,Bunga,Ara Johari,24
Malaysia,2010,Hanya Aku,Hyper Act,25
Malaysia,2018,Akustatik,Oag,1
Malaysia,2018,PerMYsuri,Oag,2
Malaysia,2018,Ku Mahu Kau Tahu (Live),Hujan,3
Malaysia,2018,Kepuraanmu,Luqman Faiz,4
Malaysia,2018,Sumpah Cintaku,Asfan Shah,5
Malaysia,2018,Bahagia,Eza Edmond,6
Malaysia,2018,Bahagiamu Deritaku,Hafiz Suip,7
Malaysia,2018,Demi Kita,Ismail Izzani,8
Malaysia,2018,Pertama Kali,Shaa,9
Malaysia,2018,Sampai Bila,Misha Omar,10
Malaysia,2018,"Sesungguhnya Aku - From ""Red Velvet"" Soundtrack",Alif Satar,11
Malaysia,2018,Pematah Hati,Nabila Razali,12
Malaysia,2018,Derita,Isma Sane,13
Malaysia,2018,Terus Mencintai,Siti Nordiana,14
Malaysia,2018,Bukan Untukku,Hyper Act,15
Malaysia,2018,Surat Cinta Untuk Starla,Virgoun,16
Malaysia,2018,Haram,"Hael Husaini, Dayang Nurfaizah",17
Malaysia,2018,Potret,Akim And The Majistret,18
Malaysia,2018,Zalikha,Floor 88,19
Malaysia,2018,Sandiwara,XPOSE,20
Malaysia,2018,Sakit,IamNeeta,21
Malaysia,2018,Yang Terindah,Achey,22
Malaysia,2018,Rebahku Tanpamu,Putera Band,23
Malaysia,2018,Selamat Tinggal Sayang,Haqiem Rusli,24
Malaysia,2018,Kisah Antara Kita,One Avenue Band,25
Malaysia,2019,Akustatik,Oag,1
Malaysia,2019,PerMYsuri,Oag,2
Malaysia,2019,Ku Mahu Kau Tahu (Live),Hujan,3
Malaysia,2019,Kepuraanmu,Luqman Faiz,4
Malaysia,2019,Sumpah Cintaku,Asfan Shah,5
Malaysia,2019,Bahagia,Eza Edmond,6
Malaysia,2019,Bahagiamu Deritaku,Hafiz Suip,7
Malaysia,2019,Demi Kita,Ismail Izzani,8
Malaysia,2019,Pertama Kali,Shaa,9
Malaysia,2019,Sampai Bila,Misha Omar,10
Malaysia,2019,"Sesungguhnya Aku - From ""Red Velvet"" Soundtrack",Alif Satar,11
Malaysia,2019,Pematah Hati,Nabila Razali,12
Malaysia,2019,Derita,Isma Sane,13
Malaysia,2019,Terus Mencintai,Siti Nordiana,14
Malaysia,2019,Bukan Untukku,Hyper Act,15
Malaysia,2019,Surat Cinta Untuk Starla,Virgoun,16
Malaysia,2019,Haram,"Hael Husaini, Dayang Nurfaizah",17
Malaysia,2019,Potret,Akim And The Majistret,18
Malaysia,2019,Zalikha,Floor 88,19
Malaysia,2019,Sandiwara,XPOSE,20
Malaysia,2019,Sakit,IamNeeta,21
Malaysia,2019,Yang Terindah,Achey,22
Malaysia,2019,Rebahku Tanpamu,Putera Band,23
Malaysia,2019,Selamat Tinggal Sayang,Haqiem Rusli,24
Malaysia,2019,Kisah Antara Kita,One Avenue Band,25
Malaysia,2015,Jampi,Hael Husaini,1
Malaysia,2015,Warkah Untukku,Ara Johari,2
Malaysia,2015,Menahan Rindu,Wany Hasrita,3
Malaysia,2015,Di Sana Cinta Di Sini Rindu,"Tajul, Wany Hasrita",4
Malaysia,2015,Pesan,Irfan Haris,5
Malaysia,2015,Terlalu Merinduimu,Fiqri Jelani,6
Malaysia,2015,Aisyah,Projector Band,7
Malaysia,2015,Tergantung Sepi,Haqiem Rusli,8
Malaysia,2015,Asal Kau Bahagia,Armada,9
Malaysia,2015,Lebih Sempurna,Syamel,10
Malaysia,2015,Segalanya,Haqiem Rusli,11
Malaysia,2015,Anganku Anganmu,"Raisa, Isyana Sarasvati",12
Malaysia,2015,Bisa Apa,Fazura,13
Malaysia,2015,Pejamkan Mata (feat. Dayang Nurfaizah),"Malique, Dayang Nurfaizah",14
Malaysia,2015,Dirgahayu,"Faizal Tahir, Dato' Sri Siti Nurhaliza",15
Malaysia,2015,Sabar,Ismail Izzani,16
Malaysia,2015,Sedalam-Dalam Rindu,Tajul,17
Malaysia,2015,Separuh Mati Ku Bercinta,Dayang Nurfaizah,18
Malaysia,2015,Pasti Ada Kamu,Projector Band,19
Malaysia,2015,Wanita Terakhir,Fattah Amin,20
Malaysia,2015,Selamanya Cinta,"Shila Amzah, Alif Satar",21
Malaysia,2015,Jadi Aku Sebentar Saja,Judika,22
Malaysia,2015,Dari Mata,Jaz,23
Malaysia,2015,Ragu-Ragu,Syed Shamim and Tasha Manshahar,24
Malaysia,2015,Lelaki Teragung,Dayang Nurfaizah,25
Malaysia,2017,Jampi,Hael Husaini,1
Malaysia,2017,Warkah Untukku,Ara Johari,2
Malaysia,2017,Menahan Rindu,Wany Hasrita,3
Malaysia,2017,Di Sana Cinta Di Sini Rindu,"Tajul, Wany Hasrita",4
Malaysia,2017,Pesan,Irfan Haris,5
Malaysia,2017,Terlalu Merinduimu,Fiqri Jelani,6
Malaysia,2017,Aisyah,Projector Band,7
Malaysia,2017,Tergantung Sepi,Haqiem Rusli,8
Malaysia,2017,Asal Kau Bahagia,Armada,9
Malaysia,2017,Lebih Sempurna,Syamel,10
Malaysia,2017,Segalanya,Haqiem Rusli,11
Malaysia,2017,Anganku Anganmu,"Raisa, Isyana Sarasvati",12
Malaysia,2017,Bisa Apa,Fazura,13
Malaysia,2017,Pejamkan Mata (feat. Dayang Nurfaizah),"Malique, Dayang Nurfaizah",14
Malaysia,2017,Dirgahayu,"Faizal Tahir, Dato' Sri Siti Nurhaliza",15
Malaysia,2017,Sabar,Ismail Izzani,16
Malaysia,2017,Sedalam-Dalam Rindu,Tajul,17
Malaysia,2017,Separuh Mati Ku Bercinta,Dayang Nurfaizah,18
Malaysia,2017,Pasti Ada Kamu,Projector Band,19
Malaysia,2017,Wanita Terakhir,Fattah Amin,20
Malaysia,2017,Selamanya Cinta,"Shila Amzah, Alif Satar",21
Malaysia,2017,Jadi Aku Sebentar Saja,Judika,22
Malaysia,2017,Dari Mata,Jaz,23
Malaysia,2017,Ragu-Ragu,Syed Shamim and Tasha Manshahar,24
Malaysia,2017,Lelaki Teragung,Dayang Nurfaizah,25
Malaysia,2021,drivers license,Olivia Rodrigo,1
Malaysia,2021,At My Worst,Pink Sweat$,2
Malaysia,2021,Love Story (Taylor’s Version),Taylor Swift,3
Malaysia,2021,Save Your Tears,The Weeknd,4
Malaysia,2021,positions,Ariana Grande,5
Malaysia,2021,Heartbreak Anniversary,Giveon,6
Malaysia,2021,you broke me first,Tate McRae,7
Malaysia,2021,Mood (feat. iann dior),"24kGoldn, iann dior",8
Malaysia,2021,Good Days,SZA,9
Malaysia,2021,Heather,Conan Gray,10
Malaysia,2021,Break My Heart,JC Stewart,11
Malaysia,2021,Sofia,Clairo,12
Malaysia,2021,Lifestyle (feat. Adam Levine),"Jason Derulo, Adam Levine",13
Malaysia,2021,Grey,Why Don't We,14
Malaysia,2021,Don't Play,"Anne-Marie, KSI, Digital Farm Animals",15
Malaysia,2021,You (with Marshmello & Vance Joy),"benny blanco, Marshmello, Vance Joy",16
Malaysia,2021,Anyone,Justin Bieber,17
Malaysia,2021,Coping,Rosie Darling,18
Malaysia,2021,Slow Down,Why Don't We,19
Malaysia,2021,New Love (feat. Ellie Goulding),"Silk City, Ellie Goulding, Diplo, Mark Ronson",20
Malaysia,2021,Arcade,Duncan Laurence,21
Malaysia,2021,Cry Over Boys,Alexander 23,22
Malaysia,2021,Lovesick Girls,BLACKPINK,23
Malaysia,2021,Hate You + Love You (feat. AJ Mitchell),"Cheat Codes, AJ Mitchell",24
Malaysia,2021,Floating Through Space,"Sia, David Guetta",25
Malaysia,2022,Jatuh Boi,"YHB Sleepsalot, SonaOne",1
Malaysia,2022,NAIK,"Abubakarxli, Shalma Eliana",2
Malaysia,2022,Lukisan,Fareedpf,3
Malaysia,2022,Laut,"Lil J, Alan D, LOCA B",4
Malaysia,2022,Puisi Hitam,Ical Mosh,5
Malaysia,2022,Terkial,"Kidd Santhe, Gard",6
Malaysia,2022,VIRUS,ASYRAF NASIR,7
Malaysia,2022,Atribut,Benzooloo,8
Malaysia,2022,Gucci Untuk Mama,"Exactesy, Gard, K-Main",9
Malaysia,2022,Melayu,"FK Blunt, NVKA, $an, Exactesy",10
Malaysia,2022,Ghostface,Sxph,11
Malaysia,2022,Sini AH,"Apek G, Quai",12
Malaysia,2022,Mamacita,"Quai, Airliftz",13
Malaysia,2022,Nampak,"Rudeen, Quai",14
Malaysia,2022,Wa Cau Lu,"Quai, Puffie, HEIDI, Kloud$",15
Malaysia,2022,Setan Dan Manusia,Ical Mosh,16
Malaysia,2022,Bukan Senang,"Pak Din, Akeem Jahat",17
Malaysia,2022,Mata Hati,"B-Heart, Yaph",18
Malaysia,2022,Berserah,"Killa Driz, LastKhalif, A-Kid, Sabbala",19
Malaysia,2022,WOOSH!,FORCEPARKBOIS,20
Malaysia,2022,Bawah Tanah,"Lawalah Familia, Bunga, Sadboii Sudir, RIS",21
Malaysia,2022,Robbin's Revenge,Akeem Jahat,22
Malaysia,2022,Beast Mode,Ical Mosh,23
Malaysia,2022,Takkan Faham,"Apek G, ITK",24
Malaysia,2022,Seksyen 304A,"DC Willie, Kloud$",25
Malaysia,2020,Potret,Akim And The Majistret,1
Malaysia,2020,Sudah Ku Tahu,Projector Band,2
Malaysia,2020,Jampi,Hael Husaini,3
Malaysia,2020,Segalanya,Haqiem Rusli,4
Malaysia,2020,Bahagiamu Deritaku,Hafiz Suip,5
Malaysia,2020,Pulang,"K-Clique, Aj",6
Malaysia,2020,Roman Cinta,Mojo,7
Malaysia,2020,Demi Cinta,Ezad Lazim,8
Malaysia,2020,Menahan Rindu,Wany Hasrita,9
Malaysia,2020,Tergantung Sepi,Haqiem Rusli,10
Malaysia,2020,Kesetiaan,Sarah,11
Malaysia,2020,Hidup Dalam Mati,Syamel,12
Malaysia,2020,Mewangi,Akim And The Majistret,13
Malaysia,2020,Di Matamu,Sufian Suhaimi,14
Malaysia,2020,Warkah Untukku,Ara Johari,15
Malaysia,2020,Luluh,Khai Bahar,16
Malaysia,2020,Asal Kau Bahagia,Armada,17
Malaysia,2020,Bayang,Khai Bahar,18
Malaysia,2020,Lebih Sempurna,Syamel,19
Malaysia,2020,Zalikha,Floor 88,20
Malaysia,2020,Relakan Jiwa,Hazama,21
Malaysia,2020,Dirgahayu,"Faizal Tahir, Dato' Sri Siti Nurhaliza",22
Malaysia,2020,Memori Berkasih,Siti Nordiana,23
Malaysia,2020,Bunga,Ara Johari,24
Malaysia,2020,Hanya Aku,Hyper Act,25
Malaysia,2023,Style (Taylor's Version),Taylor Swift,1
Malaysia,2023,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",2
Malaysia,2023,Take Two,BTS,3
Malaysia,2023,Shirt,SZA,4
Malaysia,2023,Typa Girl,BLACKPINK,5
Malaysia,2023,ETA,NewJeans,6
Malaysia,2023,Honeymoon Avenue,Ariana Grande,7
Malaysia,2023,Off My Face,Justin Bieber,8
Malaysia,2023,我是如此相信,Jay Chou,9
Malaysia,2023,Kisah Sempurna,Mahalini,10
Malaysia,2023,God of Music,SEVENTEEN,11
Malaysia,2023,UNDERSTAND,keshi,12
Malaysia,2023,A Year Ago,James Arthur,13
Malaysia,2023,Talking to the Moon,Bruno Mars,14
Malaysia,2023,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,15
Malaysia,2023,Lipstick,Charlie Puth,16
Malaysia,2023,Yellow,Coldplay,17
Malaysia,2023,Standing Next to You,Jung Kook,18
Malaysia,2023,bad idea right?,Olivia Rodrigo,19
Malaysia,2023,Eyes Closed,Ed Sheeran,20
Malaysia,2023,Radio,Lana Del Rey,21
Malaysia,2023,Annihilate - Spider-Man: Across the Spider-Verse,"Metro Boomin, Swae Lee, Lil Wayne, Offset",22
Malaysia,2023,Story of My Life,One Direction,23
Malaysia,2023,IDGAF (feat. Yeat),"Drake, Yeat",24
Malaysia,2023,"Ratata (From ""Leo"")",Anirudh Ravichander,25
Malaysia,2024,Tak Mungkin Berpaling,Slam,1
Malaysia,2024,Suci Dalam Debu,Iklim,2
Malaysia,2024,Sembilu,Ella,3
Malaysia,2024,Tiara,Kris,4
Malaysia,2024,Kembali Terjalin,Slam,5
Malaysia,2024,Bukan Aku Tak Cinta,Iklim,6
Malaysia,2024,Pahit Akan Manis Akhirnya,Ukays,7
Malaysia,2024,Madah Berhelah,Ziana Zain,8
Malaysia,2024,Sekelip Mata Kau Berubah,Lestari,9
Malaysia,2024,Akulah Kekasihmu (Versi Asal),AXL,10
Malaysia,2024,Ikhtisar Sang Pemimpi,Ade Reungit,11
Malaysia,2024,Butakah Cinta,Spring,12
Malaysia,2024,Mahligaimu Dari Airmataku,Lestari,13
Malaysia,2024,Bunga Angkasa,Terrarossa,14
Malaysia,2024,Seroja,Search,15
Malaysia,2024,Masih Terserlah Ayumu,Exists,16
Malaysia,2024,"Kesilapanku, Keegoanmu",Dato' Sri Siti Nurhaliza,17
Malaysia,2024,Mengintai Dari Tirai Kamar,Exists,18
Malaysia,2024,Bila Cinta Di Dusta,Screen,19
Malaysia,2024,Hakikat Sebuah Cinta,Iklim,20
Malaysia,2024,Gerimis Mengundang,Slam,21
Malaysia,2024,Isabella,Search,22
Malaysia,2024,Deklamasi Cinta,"Ronald Dewa, Aliandi",23
Malaysia,2024,Hanya Segenggam Setia,Khai Bahar,24
Malaysia,2024,Membagi Cintaku,Ziell Ferdian,25
Saudi Arabia,2017,Jocelyn Flores,XXXTENTACION,1
Saudi Arabia,2017,Everybody Dies In Their Nightmares,XXXTENTACION,2
Saudi Arabia,2017,the remedy for a broken heart (why am I so in love),XXXTENTACION,3
Saudi Arabia,2017,Hope,XXXTENTACION,4
Saudi Arabia,2017,Fuck Love,"XXXTENTACION, Trippie Redd",5
Saudi Arabia,2017,Love Scars,Trippie Redd,6
Saudi Arabia,2017,Romeo & Juliet,Trippie Redd,7
Saudi Arabia,2017,Never Ever Land,Trippie Redd,8
Saudi Arabia,2017,It Takes Time,Trippie Redd,9
Saudi Arabia,2017,Betrayed,Lil Xan,10
Saudi Arabia,2017,Lucid Dreams,Juice WRLD,11
Saudi Arabia,2017,Better Now,Post Malone,12
Saudi Arabia,2017,Robbery,Juice WRLD,13
Saudi Arabia,2017,Star Shopping,Lil Peep,14
Saudi Arabia,2017,beamer boy,"Lil Peep, Nedarb",15
Saudi Arabia,2017,U Said,Lil Peep,16
Saudi Arabia,2017,Awful Things,"Lil Peep, Lil Tracy",17
Saudi Arabia,2017,Avoid,"Lil Peep, Wicca Phase Springs Eternal, døves",18
Saudi Arabia,2017,absolute in doubt,"Lil Peep, Wicca Phase Springs Eternal",19
Saudi Arabia,2017,Losin Control,Russ,20
Saudi Arabia,2017,Roll in Peace (feat. XXXTENTACION),"Kodak Black, XXXTENTACION",21
Saudi Arabia,2017,Suicidal,YNW Melly,22
Saudi Arabia,2017,Kill Yourself (Part III),$uicideboy$,23
Saudi Arabia,2017,My Flaws Burn Through My Skin Like Demonic Flames from Hell,$uicideboy$,24
Saudi Arabia,2017,Runnin' Thru the 7th with My Woadies,"$uicideboy$, Pouya",25
Saudi Arabia,2018,End Game,"Taylor Swift, Ed Sheeran, Future",1
Saudi Arabia,2018,Him & I,"G-Eazy, Halsey",2
Saudi Arabia,2018,Perfect,Ed Sheeran,3
Saudi Arabia,2018,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld, Alesso, Florida Georgia Line, WATT",4
Saudi Arabia,2018,Young Dumb & Broke,Khalid,5
Saudi Arabia,2018,Too Much To Ask,Niall Horan,6
Saudi Arabia,2018,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)","Sofi Tukker, NERVO, The Knocks, ALISA UENO",7
Saudi Arabia,2018,Bad At Love,Halsey,8
Saudi Arabia,2018,New Rules,Dua Lipa,9
Saudi Arabia,2018,rockstar,"Post Malone, 21 Savage",10
Saudi Arabia,2018,Wolves,"Selena Gomez, Marshmello",11
Saudi Arabia,2018,Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",12
Saudi Arabia,2018,Let You Down,NF,13
Saudi Arabia,2018,Filthy,Justin Timberlake,14
Saudi Arabia,2018,How Long,Charlie Puth,15
Saudi Arabia,2018,Meant to Be (feat. Florida Georgia Line),"Bebe Rexha, Florida Georgia Line",16
Saudi Arabia,2018,LOVE. FEAT. ZACARI.,"Kendrick Lamar, Zacari",17
Saudi Arabia,2018,Never Be the Same,Camila Cabello,18
Saudi Arabia,2018,The Middle,"Zedd, Maren Morris, Grey",19
Saudi Arabia,2018,Pray For Me (with Kendrick Lamar),"The Weeknd, Kendrick Lamar",20
Saudi Arabia,2018,Good Old Days,"Macklemore, Kesha",21
Saudi Arabia,2018,River (feat. Ed Sheeran),"Eminem, Ed Sheeran",22
Saudi Arabia,2018,Say Something (feat. Chris Stapleton),"Justin Timberlake, Chris Stapleton",23
Saudi Arabia,2018,Wait (feat. A Boogie Wit da Hoodie),"Maroon 5, A Boogie Wit da Hoodie",24
Saudi Arabia,2018,God's Plan,Drake,25
Saudi Arabia,2024,La Vida Sin Ti,"Rels B, Lia Kali",1
Saudi Arabia,2024,X'CLUSIVO - REMIX,"Gonzy, SAIKO, Arcángel",2
Saudi Arabia,2024,YOTULOKO,"Omar Montes, Rels B",3
Saudi Arabia,2024,Si Antes Te Hubiera Conocido,KAROL G,4
Saudi Arabia,2024,Diki Diki,Tijeritas,5
Saudi Arabia,2024,LA REINA,Lola Indigo,6
Saudi Arabia,2024,LA MARINA STA MORENA,Figa Flawas,7
Saudi Arabia,2024,Goteras,"Omar Montes, JC Reyes",8
Saudi Arabia,2024,Bailando Bachata,Chayanne,9
Saudi Arabia,2024,El Merengue,"Marshmello, Manuel Turizo",10
Saudi Arabia,2024,Según Quién,"Maluma, Carin Leon",11
Saudi Arabia,2024,UWAIE,Kapo,12
Saudi Arabia,2024,Ohnana,Kapo,13
Saudi Arabia,2024,LA FALDA,Myke Towers,14
Saudi Arabia,2024,Columbia,Quevedo,15
Saudi Arabia,2024,Hey Mor,"Ozuna, Feid",16
Saudi Arabia,2024,LA INOCENTE,"Mora, Feid",17
Saudi Arabia,2024,Normal,Feid,18
Saudi Arabia,2024,Desesperados,"Rauw Alejandro, Chencho Corleone",19
Saudi Arabia,2024,MAMIII,"Becky G, KAROL G",20
Saudi Arabia,2024,Sobrio,Maluma,21
Saudi Arabia,2024,Ferxxo 100,Feid,22
Saudi Arabia,2024,LUNA,"Feid, ATL Jacob",23
Saudi Arabia,2024,Clavaito,"Chanel, Abraham Mateo",24
Saudi Arabia,2024,Mi Estrella Blanca,Fondo Flamenco,25
Yemen,2011,Rolling in the Deep,Adele,1
Yemen,2011,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",2
Yemen,2011,Firework,Katy Perry,3
Yemen,2011,E.T.,"Katy Perry, Kanye West",4
Yemen,2011,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",5
Yemen,2011,Grenade,Bruno Mars,6
Yemen,2011,Fuck You,CeeLo Green,7
Yemen,2011,Super Bass,Nicki Minaj,8
